博主,id,时间,来源,收藏,转发,评论,点赞,艾特,标签,内容
义勇军工农克察今1,2658229150,04月12日 15:23,微博 weibo.com,,,,,,#日方不能对国际社会的反对视而不见#】#外交部回应日本拟决定核废水排海#,【外交部：：目前国际舆论对日方拟决定核废水排海高度关注，普遍表示质疑和反对。日本国内也有不少强烈反对意见。日方经常要求他国履行国际责任，现在国际社会都在看着日方，日方不能视而不见、听而不闻。此事关系重大，日方应对国际公共利益负责，这也是对本国民众利益负责。为维护国际公共利益和中国人民健康安全，中方已通过外交渠道向日方表明严重关切，要求日方切实以负责任的态度，审慎对待福岛核电站核废水处置问题。（总台央视记者张雪松）O网页链接 收起全文d
影视趣闻君,6587005000,04月12日 22:47,微博视频号,,,,2,,#中方再回应日本要将核废水排大海#记住这一天！日本正式通知国际社会：福岛核废水将直接排入大海#今日热门#, L影视趣闻君的微博视频 ​
御者K,3047594127,04月12日 21:40,微博 weibo.com,,,,,,#v光计划#, 这是IAEA4月2日对日本福岛废水的评估报告，链接：O网页链接。图四是报告的摘要版，提到了主要的发现和建议：上面一段是所谓“同意”的来源，就是在技术原理上的同意；下一段是实践层面，IAEA既没有权限也没有兴趣直接给日本政府背书，大致机翻见图六，关键词是所有利益相关者 ​
朵利朵特,5301449420,04月12日 16:00,微博视频号,,,,,,-,东日本大地震发生10年以来，日本全力推进灾区重建工作，同时致力于解决福岛第一核电站的问题。最近的情况究竟如何？戳视频了解一下↓日本今后将继续如实向国际社会说明有关福岛第一核电站的相关信息，希望大家基于科学知识和客观数据了解真实情况。 L日本国驻华大使馆的微博视频 ​
瘦成一道闪电巴扎黑,6772204045,04月12日 21:40,微博 weibo.com,,,,,,#v光计划#, 这是IAEA4月2日对日本福岛废水的评估报告，链接：O网页链接。图四是报告的摘要版，提到了主要的发现和建议：上面一段是所谓“同意”的来源，就是在技术原理上的同意；下一段是实践层面，IAEA既没有权限也没有兴趣直接给日本政府背书，大致机翻见图六，关键词是所有利益相关者 ​
烟台高速交警支队栖霞大队,5917682202,04月12日 22:47,微博视频号,,2,5,4,,#日本核废水可致癌致畸致突变#】4月9日，日本政府基本决定将福岛核污水排入大海。12日，日本首相菅义伟表示，解决东京电力公司福岛第一核电站中不断增加的核污水一事，已经是“不能推迟”的课题。郑州大学教授李顺义指出，核废水排入大海以后，首先会影响到周边国家，然后经过海洋的大洋环流，十年以后，整个太平洋将会受到全部的污染。它如果存在人的体内，就可能导致“三致”，致癌致畸致突变，对人的遗传基因有重大的影响。#日本称处理福岛核污水不能推迟# #外交部回应日本拟决定核废水排海#,【专家： L烟台高速交警支队栖霞大队的微博视频 收起全文d
所伯斯,1560170525,04月12日 22:46,iPhone 12 Pro Max(海蓝色),,,,,,-,朝廷应该就“老菅排污”问题，继续敲打他，做为对其涉台言论的回应。“蓝厅”应该向日方“明示”，如果排污，那么天朝保留对其“渔业索赔”的权利，因为这是“日本政府故意而为之”导致的。如果老文、老普有兴趣也可以加入，成立一个临时性的“索赔联盟”。我们要逼着老菅“自己把核废水喝下去”或者“倒到皇宫周围的护城河里去” 2北京·婉容旧居 收起全文d
hikaru姬,2163808667,04月12日 22:46,科学科普 · 视频社区,,1,,,@Mr_凡先生,-,凡凡，福 岛 核 电 站的123万吨核废水要排入太平洋了...一家来自德国的海洋科学研究机构的计算结果显示，从排放之日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭到核污染影响。而且如果其中的放射性元素散播到空气中，进入了大气环流，影响的范围会更大...这些消息究竟准确度有多少，还没有权威的科学定论，但就常识来看，还是令人担忧的。所以我们留心注意一些为好，比如尽量不要吃海产品，也最好不要去海边游玩了...晚安凡宝，好梦@Mr_凡先生 L三维地图看世界的微博视频 收起全文d
凉面凉粉,2401252647,04月12日 22:46,小米11,,,,1,,#日本核废水可致癌致畸致突变#,感觉地球都待不下去了 ​
chenqinbin,1608658662,04月12日 22:46,学习强国客户端,,,,,,-,日本拟决定核废水排海 外交部：中方已表明严重关切 O网页链接 ​
期乐无比,1572394417,04月12日 22:45,微博 weibo.com,,,,1,,-,明天如果小日本决定把核废水排入太平洋的话，对国际粮食又将是一通暴涨！逻辑很简单，没有海产品吃了，粮食更加紧缺。 ​
红木家具厂家18009240259,7017183402,04月12日 22:45,学习强国客户端,,,,,,-,日本拟决定核废水排海 外交部：中方已表明严重关切 O网页链接 ​
锡林郭勒日报微博,5118600252,04月12日 22:45,iPhone 12 Pro Max,,,,1,,#日本民众反对政府将核废水排海#,【】4月12日中午，约百名日本普通民众在首相官邸前集会，反对日本政府计划在13日正式决定向海洋排放福岛核电站含有对海洋环境有害的核废水。他们手持“不要把放射性污水排入海洋”“不要让污水污染海洋”“反对将核废水排海”等标语，要求日本政府和东京电力公司承担起责任，不要作出把核废水排海的决定。（人民日报记者刘军国） 收起全文d
一了八十十八了一,1659823974,04月08日 19:57,小米10,,1,,,,-,果然呀这算不算里应外合 ​
火红的白金太阳,2256272101,04月12日 16:08,360安全浏览器,,,,,,-,某松鼠会又开始活跃起来了 ​
斯图卡98,3279710155,04月12日 22:45,360安全浏览器,,4,7,3,,#菅义伟回应福岛核污水排入大海#,：4月12日菅义伟称，不能再推迟解决福岛核电站不断增加的核污水。将从科学角度说明排放方案，以便国内外对安全性问题达成理解。不能推迟，那就偷偷的排放；国内外对安全性问题达成理解，加大外务省投入，做好广告营销，让国外闭嘴吹捧日本生态核废水 ​
读网参考,3280876587,04月12日 22:45,iPhone XR,,,,4,,#日本核废水可致癌致畸致突变#,日本人把核废水排入大海就是对全人类的犯罪！他们说没事就没事了啊，那他们喝掉不一样没事吗？ ​
小懒虫去哪儿了,3196206212,04月12日 22:44,微博国际版,,,,,,-,对于所有给日本核废水洗地的杂种，我只想说，你们的杂种妈生出你们这些杂种，真是一种遗臭万年的悲哀 ​
小-辉-060,1932454945,04月12日 22:26,微博 weibo.com,,,,,,#锐参考#【日本网友：我有一计！】#洞见计划#, 在福岛核事故发生10年后，近日，日本又传来一则引发全球舆论哗然的消息：日本政府基本决定将福岛第一核电站核废水排入大海，并将于明日（13日）召开相关内阁会议，做出正式决定。消息一经公布，就遭到日本国内乃至国际社会的谴责和质疑。当地时间11日下午，福岛民众还自发举行集会，反对政府这一计划。但是，民众的呼声，菅义伟当局听见了吗？详情↓↓ O日本网友：我有一计！ 收起全文d
Whalien·Ga,6450652829,04月12日 15:23,微博 weibo.com,,,,,,#日方不能对国际社会的反对视而不见#】#外交部回应日本拟决定核废水排海#,【外交部：：目前国际舆论对日方拟决定核废水排海高度关注，普遍表示质疑和反对。日本国内也有不少强烈反对意见。日方经常要求他国履行国际责任，现在国际社会都在看着日方，日方不能视而不见、听而不闻。此事关系重大，日方应对国际公共利益负责，这也是对本国民众利益负责。为维护国际公共利益和中国人民健康安全，中方已通过外交渠道向日方表明严重关切，要求日方切实以负责任的态度，审慎对待福岛核电站核废水处置问题。（总台央视记者张雪松）O网页链接 收起全文d
lydia_躺在德奥坑底,2595890514,04月12日 21:40,微博 weibo.com,,,,,,#v光计划#, 这是IAEA4月2日对日本福岛废水的评估报告，链接：O网页链接。图四是报告的摘要版，提到了主要的发现和建议：上面一段是所谓“同意”的来源，就是在技术原理上的同意；下一段是实践层面，IAEA既没有权限也没有兴趣直接给日本政府背书，大致机翻见图六，关键词是所有利益相关者 ​
郴州联通,1828507015,04月12日 22:44,微博 weibo.com,,1,2,3,,-,郴州联通发布 4月12日中午，约百名日本普通民众在首相官邸前集会，反对日本政府计划在13日正式决定向海洋排放福岛核电站含有对海洋环境有害的核废水。他们手持“不要把放射性污水排入海洋”“不要让污水污染海洋”“反对将核废水排海”等标语，要求日本政府和东京电力公司承担起责任，不要作出把核废水排海的决定。via人民日报 收起全文d
雨漫倾,7551841006,04月12日 20:29,微博视频号,,,,,@世面,#菅义伟回应福岛核污水排入大海#,【：处理工作不能推迟】4月12日，日本首相菅义伟称，不能再推迟解决福岛核电站不断增加的核污水。他表示，将从科学角度说明排放方案，以便国内外对安全性问题达成理解。4月9日，据日本时事通讯社报道，日本政府基本决定将核污水排入大海，并将于13日召开会议宣布正式决定。@世面 L世面的微博视频 收起全文d
是不是段枫,1677469753,04月12日 22:44,iPhone客户端,,,,,,-,风平浪静的时候，安然的享受生活，沏一杯茶，翻开小红书，此时，将要涌入太平洋的核废水与我无关。 ​
一如继往的坚持201911,7331478327,04月12日 09:33,微博视频号,,,,,,#v光计划#, 日本排放废水的简单模拟 L沈逸的微博视频 ​
BFE不犯二,7209428897,04月12日 16:08,360安全浏览器,,,,,,-,某松鼠会又开始活跃起来了 ​
Zoe_127,1296912471,04月12日 22:43,iPhone客户端,,,,,,-,以后海里的可不敢再吃了，日本这个倾倒核废水已经是即将事实了……半个太平洋都要被污染了。不要小瞧核污染的影响，得癌症真的分分钟的事儿。 ​
朵利朵特,5301449420,04月12日 16:00,微博视频号,,,,,,-,东日本大地震发生10年以来，日本全力推进灾区重建工作，同时致力于解决福岛第一核电站的问题。最近的情况究竟如何？戳视频了解一下↓日本今后将继续如实向国际社会说明有关福岛第一核电站的相关信息，希望大家基于科学知识和客观数据了解真实情况。 L日本国驻华大使馆的微博视频 ​
